time,obs,obs_id,id
18,5.40798953148697,1,15
18.5,5.21322805855331,1,15
19,5.75486405340128,1,15
19.5,5.31087379675695,1,15
20,5.395233892231,1,15
20.5,5.10246623074768,1,15
21,5.02460838229039,1,15
21.5,5.37768333600148,1,15
22,5.23104864973337,1,15
22.5,5.44834873539192,1,15
23,5.10644768410725,1,15
23.5,5.00072691548696,1,15
24,5.07081915207605,1,15
24.5,4.91722275151933,1,15
25,5.27927544101842,1,15
25.5,5.23203687878646,1,15
26,4.89569997036269,1,15
26.5,5.03083327392979,1,15
27,4.97069431861333,1,15
27.5,5.124124564259,1,15
28,4.89755473811058,1,15
28.5,4.79603034076929,1,15
29,4.76318308097732,1,15
29.5,4.97198989727286,1,15
30,4.76146123871218,1,15
0,5.96078961367223,1,16
0.5,6.78604452399201,1,16
1,7.06666336810108,1,16
1.5,6.93227596918818,1,16
2,6.86232672529365,1,16
2.5,7.24278560685967,1,16
3,6.98465387305681,1,16
3.5,7.10734701804392,1,16
4,7.04099218058026,1,16
4.5,7.01428894153412,1,16
5,6.8806044924048,1,16
5.5,6.71509771465599,1,16
6,7.00865725399083,1,16
6.5,7.21789296010983,1,16
7,6.6264970380178,1,16
