"time","obs","obs_id","id"
14.5,4.49062013725653,1,14
15,4.82009776919666,1,14
15.5,4.42040575328444,1,14
16,4.46056317155967,1,14
16.5,4.71469341860884,1,14
17,4.66512798383707,1,14
17.5,4.77941482127532,1,14
18,4.53227870314088,1,14
18.5,4.74360637504705,1,14
19,4.90046744058786,1,14
19.5,4.75818919168661,1,14
20,4.3798619332826,1,14
20.5,4.79566960540235,1,14
21,4.26011040124528,1,14
21.5,4.56983648480618,1,14
22,4.58677453114882,1,14
22.5,4.48585025845691,1,14
23,4.82637026942684,1,14
23.5,4.36817520341068,1,14
24,4.51066206891793,1,14
24.5,4.64596603317824,1,14
25,4.82040732926086,1,14
25.5,4.41479577289376,1,14
26,4.20284926141113,1,14
26.5,4.45788192602063,1,14
27,4.84717871020499,1,14
27.5,4.89802027853555,1,14
28,4.51294549733823,1,14
28.5,4.55346405662644,1,14
29,4.64024595975814,1,14
29.5,4.56793313760144,1,14
30,4.94098604974268,1,14
0.5,5.38054646900661,1,15
1,5.99796974586172,1,15
1.5,5.83096819280205,1,15
2,6.2160491558231,1,15
2.5,6.49366126710838,1,15
3,6.06415365638088,1,15
3.5,6.32401423476745,1,15
4,6.31670963786333,1,15
4.5,5.7648420175934,1,15
5,6.02794359074489,1,15
5.5,6.36381163054393,1,15
6,6.1927090120812,1,15
6.5,6.46842220625035,1,15
7,5.91079379944078,1,15
7.5,6.18257825267097,1,15
8,6.27274748014858,1,15
8.5,6.38624733883521,1,15
9,6.51839219392809,1,15
9.5,5.99670602788882,1,15
10,6.61904950666742,1,15
10.5,6.28615734032777,1,15
11,6.00332434889244,1,15
11.5,5.84714759024745,1,15
12,6.15383173759822,1,15
12.5,5.79755183375232,1,15
13,6.05467841862878,1,15
13.5,6.32811028400534,1,15
14,6.40081859521862,1,15
14.5,6.06519417194475,1,15
15,6.43642420926166,1,15
15.5,6.49443753095862,1,15
16,5.76178096749212,1,15
16.5,6.15463274205584,1,15
17,6.08662997871015,1,15
17.5,6.50069708042091,1,15
18,6.13379025326098,1,15
18.5,5.87597048582243,1,15
19,6.08228354583342,1,15
19.5,6.28401086773322,1,15
20,5.8562564955279,1,15
20.5,6.32946563041137,1,15
21,5.96695030943525,1,15
